Date,SP500_Close,SP500_Return,SPY_Adj_Close,SPY_Return,Daily_Dividend_Yield,RollingAvg_Daily_Yield,Annualized_Dividend_Yield
2010-03-25,1165.72998046875,-0.0017041673383189,88.64454650878906,-0.0016263459974419,7.782134087697123e-05,9.628558465860638e-05,0.0242639673339688
2010-03-26,1166.5899658203125,0.0007377225995479,88.5914077758789,-0.0005994585679885,-0.0013371811675365,2.5523810649493343e-05,0.0064320002836723
2010-03-29,1173.219970703125,0.0056832349643523,89.15370178222656,0.0063470490024288,0.0006638140380765,-1.60867742833933e-05,-0.0040538671194151
2010-03-30,1173.27001953125,4.265937281555665e-05,89.21451568603516,0.000682124270702,0.0006394648978864,8.076458049123269e-05,0.0203526742837906
2010-03-31,1169.4300537109375,-0.0032728747486845,88.91053009033203,-0.0034073557802287,-0.0001344810315442,5.959110913667335e-05,0.0150169595024416
2010-04-01,1178.0999755859375,0.0074138011482498,89.51846313476562,0.0068375820481099,-0.0005762191001399,6.336742619096336e-05,0.0159685914001227
2010-04-05,1187.43994140625,0.0079279908444673,90.24800872802734,0.008149666199736,0.0002216753552686,7.451281882766188e-05,0.0187772303445707
2010-04-06,1189.43994140625,0.0016842957106795,90.46076965332033,0.0023575137921785,0.000673218081499,5.6092790540895886e-05,0.0141353832163057
2010-04-07,1182.449951171875,-0.0058767071720416,89.94405364990234,-0.0057120451815545,0.0001646619904871,6.297903288475793e-05,0.0158707162869589
2010-04-08,1186.43994140625,0.0033743417473361,90.25559997558594,0.0034637790164122,8.943726907606475e-05,8.33811449029646e-05,0.021012048515547
2010-04-09,1194.3699951171875,0.006683906562972,90.8483428955078,0.0065673810830819,-0.00011652547989,5.526126921111911e-05,0.013925839841202
2010-04-12,1196.47998046875,0.0017666094762833,90.9927215576172,0.0015892272495872,-0.0001773822266961,7.510379439225056e-05,0.0189261561868471
2010-04-13,1197.300048828125,0.0006854008197059,91.06112670898438,0.0007517650884183,6.636426871242662e-05,6.97948763496048e-05,0.0175883088401004
2010-04-14,1210.6500244140625,0.0111500668516668,92.09461212158205,0.0113493589410604,0.0001992920893936,6.174761999045245e-05,0.015560400237594
2010-04-15,1211.6700439453125,0.0008425387276917,92.17059326171876,0.0008250334996406,-1.750522805110677e-05,4.576067392232005e-05,0.0115316898284246
2010-04-16,1192.1300048828125,-0.0161265347444554,90.70394134521484,-0.015912362767801,0.0002141719766544,7.651840775348602e-05,0.0192826387538784
2010-04-19,1197.52001953125,0.0045213312527665,91.0459213256836,0.0037702879874557,-0.0007510432653108,4.196443108908469e-05,0.0105750366344493
2010-04-20,1207.1700439453125,0.0080583407848495,91.85902404785156,0.0089306880564081,0.0008723472715586,5.935699949184044e-05,0.0149579638719437
2010-04-21,1205.93994140625,-0.0010189969053922,91.6918487548828,-0.0018199114861231,-0.0008009145807309,3.431551871952987e-05,0.0086475107173215
2010-04-22,1208.6700439453125,0.0022638793569429,91.96540069580078,0.0029833834155668,0.0007195040586238,6.0590559147473874e-05,0.0152688209051634
2010-04-23,1217.280029296875,0.0071235200993795,92.56573486328124,0.0065278263666379,-0.0005956937327415,3.628441697755373e-05,0.0091436730783435
2010-04-26,1212.050048828125,-0.0042964480997613,92.21619415283205,-0.0037761349916952,0.0005203131080661,4.351049632782174e-05,0.010964645074611
2010-04-27,1183.7099609375,-0.0233819452571498,90.03520202636719,-0.0236508581437467,-0.0002689128865969,4.094686133461941e-05,0.010318609056324
2010-04-28,1191.3599853515625,0.006462752419523,90.71913146972656,0.007596244890516,0.0011334924709929,7.250727365128624e-05,0.0182718329601241
2010-04-29,1206.780029296875,0.0129432280208421,91.84385681152344,0.0123978848074863,-0.0005453432133557,5.080743275144295e-05,0.0128034730533636
2010-04-30,1186.68994140625,-0.0166476801097963,90.2859878540039,-0.0169621465343784,-0.0003144664245821,4.6538118642972895e-05,0.0117276058980291
2010-05-03,1202.260009765625,0.0131205867818549,91.45628356933594,0.0129620968120152,-0.0001584899698396,4.043134861721661e-05,0.0101886998515385
2010-05-04,1173.5999755859375,-0.0238384658450667,89.30565643310547,-0.0235153567616818,0.0003231090833849,4.283081152699856e-05,0.0107933645048036
2010-05-05,1165.8699951171875,-0.0065865547286593,88.77374267578125,-0.0059561037740386,0.0006304509546206,6.845955142731341e-05,0.0172518069596829
2010-05-06,1128.1500244140625,-0.0323534964113503,85.82527923583984,-0.0332132379583202,-0.0008597415469698,1.8507946706421604e-05,0.0046640025700182
2010-05-07,1110.8800048828125,-0.0153082649980171,84.5486068725586,-0.0148752485823329,0.0004330164156842,3.0347782533331664e-05,0.0076476411983995
2010-05-10,1159.72998046875,0.043974124451984,88.2722396850586,0.044041326643178,6.720219119404902e-05,7.716056115768533e-05,0.0194444614117367
2010-05-11,1155.7900390625,-0.0033972920184899,88.02143859863281,-0.0028412226462203,0.0005560693722695,7.356907229745246e-05,0.018539406218958
2010-05-12,1171.6700439453125,0.0137395239153412,89.25248718261719,0.0139857812322041,0.0002462573168628,6.046215293000016e-05,0.01523646253836
2010-05-13,1157.43994140625,-0.0121451449685835,88.14301300048828,-0.0124307368584456,-0.0002855918898621,5.542512431940446e-05,0.0139671313284899
2010-05-14,1135.6800537109375,-0.0188000145120921,86.54718780517578,-0.0181049539945231,0.0006950605175689,9.780111157636771e-05,0.0246458801172446
2010-05-17,1136.93994140625,0.0011093685155389,86.59278869628906,0.0005268905006587,-0.0005824780148802,7.09959992380734e-05,0.0178909918079944
2010-05-18,1120.800048828125,-0.0141959060371843,85.4148941040039,-0.0136026868982871,0.0005932191388972,6.83293678180134e-05,0.0172190006901393
2010-05-19,1115.050048828125,-0.0051302638735714,84.92860412597656,-0.005693269108725,-0.0005630052351536,4.4073793629987686e-05,0.0111065959947568
2010-05-20,1071.5899658203125,-0.038975903416611,81.72172546386719,-0.0377597005757039,0.001216202840907,8.163264602435438e-05,0.0205714267981373
2010-05-21,1087.68994140625,0.0150243806861449,82.914794921875,0.0145991711657547,-0.0004252095203902,7.134317800768045e-05,0.0179784808579354
2010-05-24,1073.6500244140625,-0.0129080140007874,81.85091400146484,-0.0128310143130979,7.699968768948295e-05,7.982257515386874e-05,0.0201152889387749
2010-05-25,1074.030029296875,0.0003539373857135,81.93448638916016,0.0010210318200456,0.0006670944343321,9.984691400785804e-05,0.0251614223299802
2010-05-26,1067.949951171875,-0.0056609945338124,81.44050598144531,-0.006028968136428,-0.0003679736026156,8.093805760754913e-05,0.0203963905171023
2010-05-27,1103.06005859375,0.032876173067238,84.16864013671875,0.0334984922109273,0.0006223191436893,0.0001022655366655,0.025770915239706
2010-05-28,1089.4100341796875,-0.0123746883115906,83.11236572265625,-0.0125495007682997,-0.0001748124567091,8.929938888678028e-05,0.0225034459994686
2010-06-01,1070.7099609375,-0.0171653212798507,81.71408081054688,-0.0168240297331375,0.0003412915467131,0.0001257105492875,0.03167905842045
2010-06-02,1098.3800048828125,0.025842707133391,83.8418960571289,0.0260397623699071,0.000197055236516,0.0001032008147861,0.0260066053260972
2010-06-03,1102.8299560546875,0.0040513767112408,84.1306381225586,0.0034438875909121,-0.0006074891203287,0.0001096483301329,0.0276313791934908
2010-06-04,1064.8800048828125,-0.0344114257719647,81.17457580566406,-0.0351365731065564,-0.0007251473345917,6.149328369238205e-05,0.0154963074904802
2010-06-07,1050.469970703125,-0.013532073204129,80.16387939453125,-0.0124508985861837,0.0010811746179453,0.0001173888953819,0.0295820016362388
2010-06-08,1062.0,0.0109760674921126,81.02259826660156,0.0107120423631705,-0.000264025128942,9.124428748167324e-05,0.0229935604453816
2010-06-09,1055.68994140625,-0.0059416747587099,80.58944702148438,-0.0053460547351483,0.0005956200235616,0.0001200620511536,0.0302556368907071
2010-06-10,1086.8399658203125,0.0295067928492038,82.94519805908203,0.0292315076559543,-0.0002752851932494,7.310279567887731e-05,0.018421904511077
2010-06-11,1091.5999755859375,0.0043796786236438,83.34793090820312,0.0048554088548227,0.0004757302311788,0.0001071385771633,0.0269989214451515
2010-06-14,1089.6300048828125,-0.0018046635646612,83.21874237060547,-0.0015499909378666,0.0002546726267945,0.0001261098788759,0.0317796894767268
2010-06-15,1115.22998046875,0.0234941911210408,85.1109848022461,0.0227381762537786,-0.0007560148672622,0.0001061923822951,0.0267604803383652
2010-06-16,1114.6099853515625,-0.0005559347650669,85.08052062988281,-0.0003579346712303,0.0001980000938366,0.0001020220826435,0.025709564826162
2010-06-17,1116.0400390625,0.0012830081640498,85.21733093261719,0.0016080097032966,0.0003250015392468,9.184043546442978e-05,0.0231437897370363
2010-06-18,1117.510009765625,0.0013171307943036,85.30973815917969,0.0010843712840005,-0.0002327595103031,0.0001127398366866,0.0284104388450232
2010-06-21,1113.199951171875,-0.003856841152281,85.06538391113281,-0.0028643183453562,0.0009925228069247,0.000131390049728,0.033110292531456
2010-06-22,1095.31005859375,-0.0160706911272248,83.66049194335938,-0.0165154367520532,-0.0004447456248284,0.0001143251225272,0.0288099308768544
2010-06-23,1092.0400390625,-0.0029854738442266,83.40090942382812,-0.0031028089065863,-0.0001173350623596,9.187830803961314e-05,0.0231533336259825
2010-06-24,1073.68994140625,-0.0168035026188263,82.01890563964844,-0.0165706080872163,0.00023289453161,9.143288186451716e-05,0.0230410862298583
2010-06-25,1076.760009765625,0.0028593621314492,82.36248016357422,0.0041889674245993,0.0013296052931501,0.0001452727879649,0.0366087425671548
2010-06-28,1074.5699462890625,-0.0020339383490284,82.10285949707031,-0.003152171546902,-0.0011182331978736,8.482966411684038e-05,0.0213770753574437
2010-06-29,1041.239990234375,-0.0310170186406103,79.56793212890625,-0.0308750192586717,0.0001419993819385,0.0001089789106774,0.0274626854907048
2010-06-30,1030.7099609375,-0.0101129704925228,78.81207275390625,-0.0094995478049555,0.0006134226875672,0.0001096523622998,0.0276323952995495
2010-07-01,1027.3699951171875,-0.003240451675925,78.4608383178711,-0.0044566070116173,-0.0012161553356923,8.78806922818461e-05,0.0221459344550252
2010-07-02,1022.5800170898438,-0.0046623690102973,78.03324890136719,-0.0054497176638821,-0.0007873486535847,2.109564246545181e-05,0.0053161019012938
2010-07-06,1028.06005859375,0.0053590344152254,78.54483032226562,0.0065559415774816,0.0011969071622561,7.516619855366669e-05,0.018941882035524
2010-07-07,1060.27001953125,0.0313308163937027,81.01866912841797,0.0314958832554899,0.0001650668617871,7.81017710235902e-05,0.0196816462979447
2010-07-08,1070.25,0.0094126781715115,81.82035064697266,0.0098950220631739,0.0004823438916623,7.194341960126508e-05,0.0181297417395188
2010-07-09,1077.9599609375,0.0072038878182667,82.43122100830078,0.0074659953972064,0.0002621075789397,9.29461256531113e-05,0.023422423664584
2010-07-12,1078.75,0.0007329020475055,82.48465728759766,0.0006482529148936,-8.464913261185814e-05,6.938051644307016e-05,0.0174838901436536
2010-07-13,1095.3399658203125,0.0153788790918307,83.72920989990234,0.0150882922137305,-0.0002905868781002,6.552136906336677e-05,0.0165113850039684
2010-07-14,1095.1700439453125,-0.0001551316306374,83.72158813476562,-9.10287478627092e-05,6.4102882774697e-05,5.628174693208532e-05,0.0141830002268855
2010-07-15,1096.47998046875,0.0011961033180916,83.74446105957031,0.0002732022327129,-0.0009229010853786,1.8949869535596817e-05,0.0047753671229703
2010-07-16,1064.8800048828125,-0.028819473359129,81.4385986328125,-0.0275345067313476,0.0012849666277814,8.203172780593496e-05,0.0206719954070956
2010-07-19,1071.25,0.0059818900608321,81.91961669921875,0.0059065120775843,-7.53779832478596e-05,0.000103690706184,0.0261300579583679
2010-07-20,1083.47998046875,0.0114165511960326,82.82825469970703,0.0110918243651516,-0.000324726830881,5.6827324556518735e-05,0.0143204857882427
2010-07-21,1069.5899658203125,-0.0128198166083587,81.75165557861328,-0.0129979694126955,-0.0001781528043368,5.968973537669268e-05,0.0150418133149265
2010-07-22,1093.6700439453125,0.0225133732500304,83.57649993896484,0.0223218031174521,-0.0001915701325783,3.345006350536176e-05,0.0084294160033511
2010-07-23,1102.6600341796875,0.0082200205483771,84.3018569946289,0.0086789594705902,0.0004589389222131,5.792420068744993e-05,0.0145968985732373
2010-07-26,1115.010009765625,0.0112001661465177,85.179931640625,0.0104158399031712,-0.0007843262433464,1.5922318203272685e-05,0.0040124241872247
2010-07-27,1113.8399658203125,-0.001049357346629,85.17227935791016,-8.983668532547284e-05,0.0009595206613035,3.941725268690559e-05,0.0099331476771002
2010-07-28,1106.1300048828125,-0.0069219647113504,84.6225357055664,-0.0064544903164281,0.0004674743949222,8.02002280930562e-05,0.0202104574794501
2010-07-29,1101.530029296875,-0.0041586211074934,84.21023559570312,-0.0048722258961587,-0.0007136047886653,4.981339867632384e-05,0.0125529764664336
2010-07-30,1101.5999755859375,6.349921218862242e-05,84.19498443603516,-0.000181108146297,-0.0002446073584856,3.082643541857388e-05,0.0077682617254806
2010-08-02,1125.8599853515625,0.0220225220618048,86.09619903564453,0.0225810909324861,0.0005585688706812,5.720404811805357e-05,0.0144154201257495
2010-08-03,1120.4599609375,-0.0047963552167423,85.68386840820312,-0.0047891850286061,7.170188136229605e-06,2.4358960825103063e-05,0.0061384581279259
2010-08-04,1127.239990234375,0.0060511125191855,86.25650024414062,0.0066830763663638,0.0006319638471783,6.024927655866226e-05,0.0151828176927828
2010-08-05,1125.81005859375,-0.0012685245848381,86.16490936279297,-0.0010618432360276,0.0002066813488105,7.104982359766865e-05,0.0179045555466125
2010-08-06,1121.6400146484375,-0.0037040386284354,85.81367492675781,-0.0040763048279468,-0.0003722661995113,5.0877799226956014e-05,0.0128212054051929
2010-08-09,1127.7900390625,0.0054830643822831,86.27177429199219,0.0053383026146516,-0.0001447617676315,1.7322305342311791e-06,0.0004365220946262
2010-08-10,1121.06005859375,-0.0059674054882985,85.80603790283203,-0.0053984793170457,0.0005689261712528,5.797087617177936e-05,0.0146086607952883
2010-08-11,1089.469970703125,-0.0281787649541732,83.45435333251953,-0.0274069823964553,0.0007717825577179,7.896364869775703e-05,0.0198988394718347
2010-08-12,1083.6099853515625,-0.0053787488495717,82.94274139404297,-0.0061304403910251,-0.0007516915414533,3.345984106373582e-05,0.0084318799480614
2010-08-13,1079.25,-0.004023574358396,82.69843292236328,-0.0029455075582688,0.0010780668001272,0.0001099339122577,0.0277033458889403
2010-08-16,1079.3800048828125,0.0001204585432592,82.6602554321289,-0.0004616470818765,-0.0005821056251358,0.0001167753465393,0.0294273873279036
2010-08-17,1092.5400390625,0.0121922160130401,83.67575073242188,0.0122851701217736,9.295410873355614e-05,7.997691142193064e-05,0.0201541816783265
2010-08-18,1094.1600341796875,0.0014827787168125,83.82847595214844,0.0018252028621164,0.0003424241453038,8.588882087248542e-05,0.0216439828598663
2010-08-19,1075.6300048828125,-0.0169353921894682,82.37013244628906,-0.0173967555689767,-0.0004613633795085,5.443191183345612e-05,0.0137168417820309
2010-08-20,1071.68994140625,-0.0036630286052607,82.10285949707031,-0.0032447798890336,0.0004182487162271,5.963661640970471e-05,0.0150284273352455
2010-08-23,1067.3599853515625,-0.0040403067038268,81.78981018066406,-0.0038128917594815,0.0002274149443453,7.003875230827683e-05,0.0176497655816857
2010-08-24,1051.8699951171875,-0.0145124329625988,80.57579803466797,-0.01484307327911,-0.0003306403165111,6.870363769457821e-05,0.0173133166990337
2010-08-25,1055.3299560546875,0.0032893427453595,80.88887023925781,0.0038854372184453,0.0005960944730858,8.643669070494964e-05,0.0217820460576473
2010-08-26,1047.219970703125,-0.0076847864547324,80.34674835205078,-0.0067020578431064,0.000982728611626,0.0001499576806051,0.0377893355124852
2010-08-27,1064.5899658203125,0.0165867683993123,81.59129333496094,0.0154896745473382,-0.001097093851974,7.05556646132551e-05,0.0177800274825402
2010-08-30,1048.9200439453125,-0.0147192086888829,80.4078369140625,-0.0145046900536303,0.0002145186352526,8.021888522993978e-05,0.0202151590779448
2010-08-31,1049.3299560546875,0.0003907944287471,80.4078369140625,0.0,-0.0003907944287471,7.801663196773667e-05,0.0196601912558696
2010-09-01,1080.2900390625,0.0295046213339962,82.81298065185547,0.029911807481695,0.0004071861476988,9.75279303689273e-05,0.0245770384529696
2010-09-02,1090.0999755859375,0.0090808358577023,83.58415985107422,0.0093122985448474,0.0002314626871451,0.0001116290243597,0.0281305141386444
2010-09-03,1104.510009765625,0.0132190023873195,84.66838073730469,0.0129716071581298,-0.0002473952291897,8.808455264627998e-05,0.0221973072668625
2010-09-07,1091.8399658203125,-0.0114711897884937,83.71393585205078,-0.0112727428697992,0.0001984469186944,0.0001208436580476,0.0304526018279952
2010-09-08,1098.8699951171875,0.0064386993670755,84.3018569946289,0.007022978152851,0.0005842787857754,0.00010833559553,0.02730057007356
2010-09-09,1104.1800537109375,0.0048322900955937,84.69127655029297,0.0046193473020277,-0.0002129427935659,8.565502258043312e-05,0.0215850656902691
2010-09-10,1109.550048828125,0.0048633328406357,85.11883544921875,0.005048440835248,0.0001851079946122,0.0001156121153563,0.0291342530697875
2010-09-13,1121.9000244140625,0.0111306160537609,86.06562042236328,0.0111230959416659,-7.520112095038556e-06,0.0001235150235693,0.0311257859394636
2010-09-14,1121.0999755859375,-0.0007131195389205,86.01216888427734,-0.0006210556296883,9.20639092321096e-05,0.0001079648581877,0.0272071442633004
2010-09-15,1125.0699462890625,0.00354113887216,86.34048461914062,0.0038170847116412,0.0002759458394812,0.0001169240465658,0.0294648597345816
2010-09-16,1124.6600341796875,-0.0003643436665667,86.3176040649414,-0.0002650037731447,9.933989342203464e-05,9.916991477402216e-05,0.0249908185230535
2010-09-17,1125.5899658203125,0.0008268557718451,86.34983825683594,0.0003734370554386,-0.0004534187164064,7.716657926678897e-05,0.0194459779752308
2010-09-20,1142.7099609375,0.0152097972059574,87.67015075683594,0.0152902718366756,8.047463071814143e-05,9.225794027443907e-05,0.0232490009491586
2010-09-21,1139.780029296875,-0.0025640203908096,87.49360656738281,-0.0020137320163027,0.0005502883745068,0.0001154262783457,0.0290874221431164
2010-09-22,1134.280029296875,-0.0048254925148959,87.063720703125,-0.0049133403127774,-8.784779788151287e-05,9.353381270790958e-05,0.0235705208023932
2010-09-23,1124.8299560546875,-0.0083313405844281,86.35751342773438,-0.0081113840493756,0.0002199565350525,7.5139611952398e-05,0.0189351822120042
2010-09-24,1148.6700439453125,0.0211943927722582,88.1384048461914,0.0206223100662492,-0.0005720827060089,8.112657313387912e-05,0.0204438964297375
2010-09-27,1142.1600341796875,-0.0056674323492107,87.7161865234375,-0.0047904012273731,0.0008770311218375,7.442538385755703e-05,0.0187551967321043
2010-09-28,1147.699951171875,0.0048503859585371,88.02324676513672,0.0035006109347579,-0.0013497750237791,4.883640390277814e-05,0.0123067737835
2010-09-29,1144.72998046875,-0.0025877588476783,87.8697280883789,-0.0017440696906741,0.0008436891570041,7.386090551179855e-05,0.0186129481889732
2010-09-30,1141.199951171875,-0.0030837222376489,87.6087646484375,-0.0029698901500972,0.0001138320875516,6.624117025339308e-05,0.016692774903855
2010-10-01,1146.239990234375,0.0044164382037734,87.97718811035156,0.0042053265263184,-0.000211111677455,7.45828936551766e-05,0.0187948892011045
2010-10-04,1137.030029296875,-0.0080349324888034,87.3170394897461,-0.0075036340076864,0.0005312984811169,7.835121915150308e-05,0.0197445072261787
2010-10-05,1160.75,0.020861340590796,89.07491302490234,0.0201320789782695,-0.0007292616125265,4.646200058910921e-05,0.0117084241484555
2010-10-06,1159.969970703125,-0.0006720045633211,89.06721496582031,-8.642230253852468e-05,0.0005855822607826,7.700275316557074e-05,0.0194046937977238
2010-10-07,1158.06005859375,-0.0016465185803191,88.95974731445312,-0.0012065904542813,0.0004399281260377,7.17972082639684e-05,0.01809289648252
2010-10-08,1165.1500244140625,0.0061222781734844,89.45870971679688,0.0056088558860225,-0.0005134222874618,2.1925511627703583e-05,0.0055252289301813
2010-10-11,1165.3199462890625,0.0001458369063549,89.54312896728516,0.0009436672041831,0.0007978302978282,8.508964995444698e-05,0.0214425917885206
2010-10-12,1169.77001953125,0.0038187566053071,89.81949615478516,0.0030864142306326,-0.0007323423746745,5.352761629020542e-05,0.0134889593051317
2010-10-13,1178.0999755859375,0.0071210202993794,90.51803588867188,0.0077771504382848,0.0006561301389054,8.842510187862344e-05,0.0222831256734131
2010-10-14,1173.81005859375,-0.0036413861990395,90.1648941040039,-0.0039013416630283,-0.0002599554639888,6.618704815570068e-05,0.0166791361352365
2010-10-15,1176.18994140625,0.0020274854479873,90.34915924072266,0.0020436461280173,1.616068002996407e-05,5.901031458519501e-05,0.0148705992754691
2010-10-18,1184.7099609375,0.0072437445954209,90.79438018798828,0.0049277818521742,-0.0023159627432467,-9.941935883372998e-06,-0.0025053678426099
2010-10-19,1165.9000244140625,-0.0158772502499705,89.60456848144531,-0.0131044642199162,0.0027727860300542,7.586936782862189e-05,0.0191190806928127
2010-10-20,1178.1700439453125,0.0105240751988289,90.47962951660156,0.009765808261634,-0.0007582669371948,3.111784372961113e-05,0.007841696619862
